,item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
17,727,2023-12-01,-0.002738907558702678,-0.010066377704205256,-0.007354054745581597,-0.005608324323691526,-0.003989169589578378,-0.002738907558702678,-0.00127059679242166,0.0001430479368022666,0.00171667832880657,0.004251238437941002
18,799,2016-03-01,0.0019444224687083008,-0.0037821644827096233,-0.001657709980709806,-0.00029016948115336363,0.0009249671885164124,0.0019444224687083008,0.002926943736585884,0.003932671834137397,0.005300665880511719,0.00743680088472321
19,799,2016-04-01,0.0019327776079376378,-0.005674114995758135,-0.0029242753417905915,-0.001089476185489653,0.0005385901329203631,0.0019327776079376378,0.003275174336443952,0.004672494369329748,0.006487161954994394,0.009245470590794202
20,799,2016-05-01,0.0017906318495182305,-0.007283069695341746,-0.0040549637751582865,-0.0018351788541120665,0.00011697352735750873,0.0017906318495182305,0.003442784063509974,0.005132911305161115,0.0073265059365618815,0.0105692640055658
21,814,2023-10-01,0.013524197244633706,-0.003961302821470442,0.0028859892802341578,0.006719717239121167,0.011137558208874333,0.013524197244633706,0.016734020662563517,0.019515511337741584,0.023080166933475497,0.029384397802432818
22,814,2023-11-01,0.013267737481312101,-0.00995640345316579,-0.0010756256498803875,0.004086096264890185,0.009673200528845483,0.013267737481312101,0.017669505958737924,0.021905487711142438,0.026685105901507845,0.03496503433921056
23,814,2023-12-01,0.0127954285144511,-0.014764587408381059,-0.0044486644454009025,0.0018806673453122173,0.008349815102837617,0.0127954285144511,0.018220382794135306,0.023465130076039478,0.02933690541415046,0.03912806701815611
24,909,2023-10-01,0.005059980942953976,-0.01991258763414758,-0.010945947902617678,-0.004890415473009384,0.0007124427111836456,0.005059980942953976,0.009884997664935377,0.014583429113768228,0.020350229542749905,0.028996733833136733
25,909,2023-11-01,0.004209976368711798,-0.030251804324589404,-0.017976515510365044,-0.009632510252673712,-0.0020752581326012446,0.004209976368711798,0.010972018691566863,0.017828757095783552,0.025819143013599014,0.03771308154338106
26,909,2023-12-01,0.005126771667571515,-0.036499505597498406,-0.02177897623016208,-0.011622323859123727,-0.002584603514055525,0.005126771667571515,0.013422809042631005,0.02187168433354585,0.03162496096139439,0.046003311035219284
27,944,2013-02-01,0.013385512981062945,0.004097931027198056,0.007295518188122685,0.0098609374117273,0.01183083880879168,0.013385512981062945,0.015219238463251331,0.01675975728711369,0.0190057883649919,0.022466568798902048
28,944,2013-03-01,0.012739021249792454,0.0012016628377117897,0.005078886232475076,0.008306828047612215,0.010694912466521732,0.012739021249792454,0.014971450267946756,0.01701006147866726,0.019878820407490755,0.024058822009951013
29,944,2013-04-01,0.011643606504801084,-0.0015888209276611939,0.002835480703592166,0.006502874567825786,0.009282025409156807,0.011643606504801084,0.014233878544358897,0.016637255336955453,0.01996711301637339,0.024700034576172997
30,945,2007-08-01,-0.0005558877640036321,-0.008303021253212757,-0.005544170051121716,-0.0036124615382590155,-0.0019987056841884437,-0.0005558877640036321,0.0008721279334589692,0.002333891688693777,0.004190361917658264,0.006860456972442894
31,945,2007-09-01,-0.0003576020564365806,-0.010911284547522928,-0.007167832702622877,-0.0045758084513980325,-0.0023662830121104635,-0.0003576020564365806,0.001632623461852756,0.0037196948255319214,0.006224572371274614,0.009864231050993832
32,945,2007-10-01,-0.0005677683860367167,-0.013235058740790817,-0.008768510319082006,-0.0056537506810351405,-0.002991822938814933,-0.0005677683860367167,0.0018598130707796526,0.004411601593967723,0.0074258086983195835,0.01180366593247156
33,1025,2023-10-01,0.00840623866187645,-0.006037854521619194,-0.00046647757381215434,0.00268154925263762,0.006302803220393397,0.00840623866187645,0.011072129608492177,0.013571133587408923,0.01655123270910721,0.021795521841819973
34,1025,2023-11-01,0.008413729283894193,-0.01108770690155597,-0.003745293029868189,0.0006065517140214391,0.005264067101859975,0.008413729283894193,0.012113601476188753,0.01581489677736333,0.019924619421518113,0.02691466512700135
35,1025,2023-12-01,0.009078281720906849,-0.014323611539789172,-0.005679567736408323,-0.0002945234262798971,0.005156057208727743,0.009078281720906849,0.01365016286786374,0.018210742895984334,0.023319863335608863,0.031664629612779646
36,1067,2023-10-01,0.006250074418216223,-0.007337797524443236,-0.002237260116424066,0.0009046441592309889,0.004151104414932451,0.006250074418216223,0.008795237574538615,0.011137482679727322,0.014052487672375593,0.018845676581785844
37,1067,2023-11-01,0.006214151436106795,-0.012210129366924899,-0.005402037129447074,-0.0011166442768839237,0.0031072668997862004,0.006214151436106795,0.009764811062816344,0.013277107507787237,0.017274018769081016,0.02372141201076723
38,1067,2023-12-01,0.006548077442116857,-0.015510745403628018,-0.007474330209531248,-0.002241845480175414,0.0027166822302145104,0.006548077442116857,0.010923274582889584,0.015271501371444498,0.020170375818986445,0.027879233796859422
39,1157,2023-10-01,0.010289346466463276,-0.0193271165039643,-0.008196270038801716,-0.0015443686193416144,0.005562214592578403,0.010289346466463276,0.015905381499996325,0.0213722252180769,0.027792590066600564,0.03837495854866094
40,1157,2023-11-01,0.01082336282580732,-0.02966812635715939,-0.014775596434330455,-0.005504095288682799,0.0038878420604608896,0.01082336282580732,0.018615291742020378,0.026571823050763797,0.03549318008672276,0.049838097457951945
41,1157,2023-12-01,0.011207707493187884,-0.037648295083389884,-0.019949598245202038,-0.008516107658625038,0.002639825405144569,0.011207707493187884,0.020782227281133256,0.03055340358423112,0.04158661137899243,0.05884853245249701
42,1176,2023-10-01,0.005037328332510064,-0.0004741959138569873,0.0016574193042165459,0.002891185153341029,0.00422598285404116,0.005037328332510064,0.006074491944891949,0.007032109066939311,0.008163750215275387,0.010276522740396317
43,1176,2023-11-01,0.004976979314197074,-0.002457218800245202,0.00031407666230739084,0.0020313639760420866,0.0037688529913379974,0.004976979314197074,0.006390864596111097,0.0077829171045023455,0.009368886247194095,0.012153972181458814
44,1176,2023-12-01,0.005120561875962598,-0.0038281447658668867,-0.000574314321696778,0.0015591291223806334,0.0036129731787148526,0.005120561875962598,0.006851352622011228,0.008567707321592961,0.010557518298299895,0.01387709545962498
45,1244,2023-10-01,0.011691920794428495,-0.002609208809090459,0.0027899349226058684,0.0060643818423335525,0.009490047963134109,0.011691920794428495,0.014378491146455761,0.016858772653086718,0.019945436769264042,0.025070585399508495
46,1244,2023-11-01,0.01169328997175264,-0.0076037340688811,-0.00045166800467475723,0.0039959602538552266,0.008461020119641798,0.01169328997175264,0.015396818592675304,0.01907428549980294,0.023274566124047238,0.030120760359794375
47,1244,2023-12-01,0.012301367417085735,-0.010775187628643488,-0.0023524796843811258,0.003072735560370198,0.008326657084587508,0.012301367417085735,0.01684368672818327,0.021375549436518967,0.026515458667149716,0.03467512799618161
48,1267,2023-08-01,0.023673649930458385,0.0005990494448911156,0.009336642972015202,0.014711045073746508,0.01993169156322418,0.023673649930458385,0.027678705993698892,0.03169451909484801,0.0369139002839358,0.045110074147127706
49,1267,2023-09-01,0.023582208384381576,-0.006389029208680035,0.0047118007230672315,0.011707126201837871,0.018419837288647253,0.023582208384381576,0.02892240691100491,0.03449602131492304,0.0412151782181833,0.05181280408548686
50,1267,2023-10-01,0.02230693336571726,-0.012964216487520318,-0.00010029984815341565,0.008230176093624381,0.01614233459638243,0.02230693336571726,0.028794658460435874,0.035488388593582415,0.043476854131376926,0.05599293238291923
51,1288,2023-10-01,0.0078111425579453445,-0.004230530919160501,0.0002563929296615717,0.003205717655792837,0.005992927344763427,0.0078111425579453445,0.010099029333441294,0.012020749079458892,0.014662535142553038,0.018818280567426526
52,1288,2023-11-01,0.007941084932528961,-0.008191320386907551,-0.002237912171478938,0.00164683579691992,0.005243961665186386,0.007941084932528961,0.011102981238273735,0.01403944421799093,0.017559389525037935,0.023104588695048937
53,1288,2023-12-01,0.008208150354069202,-0.010917417763456616,-0.003943313083971004,0.0007055624623442194,0.004905735256747489,0.008208150354069202,0.012080936499915892,0.01573186110744775,0.019971903913258683,0.026575671226850645
54,1293,2013-03-01,0.00029444135633474654,-0.013585107957553655,-0.008664757913290171,-0.005255886162815408,-0.0023296914201768977,0.00029444135633474654,0.0028671613214017845,0.005556442363976114,0.008950305050805615,0.013929442649804415
55,1293,2013-04-01,-0.0002456525148008702,-0.01934170750983149,-0.012636634967498001,-0.007963897824360917,-0.003906500102793852,-0.0002456525148008702,0.003341188870852451,0.007134942333753195,0.011783254625600334,0.018519650602020335
56,1293,2013-05-01,-0.0001740899697048842,-0.023290373613244708,-0.015229122944890892,-0.009542834702576561,-0.004624812651038004,-0.0001740899697048842,0.004227393898111086,0.00885671738204825,0.014514587276424604,0.022603299795328442
57,1413,2023-10-01,0.002720217167178678,-0.013289611872967977,-0.007420348371044578,-0.0036599691664760516,-2.2476608502250222e-05,0.002720217167178678,0.005701869339808481,0.008527778782645096,0.012291008983893256,0.0184180768935548
58,1413,2023-11-01,0.0025497653450515046,-0.018992697456228707,-0.011329988719250242,-0.006108761351005234,-0.001290519200971328,0.0025497653450515046,0.00659780298638452,0.010673067040177292,0.015798238991333514,0.02385273889551531
59,1413,2023-12-01,0.0024790305404106113,-0.023415142562025485,-0.014310593014932357,-0.00795085761310715,-0.002233291144672676,0.0024790305404106113,0.007405910669479778,0.01245238529189848,0.0186706172952424,0.028222671181143882
60,1471,2023-10-01,0.00036496123628258087,-0.015537364407309507,-0.00965346359683583,-0.005941622255861787,-0.002252426366059134,0.00036496123628258087,0.0033768940430960927,0.006258344550708993,0.009833861250621093,0.015882679294727645
61,1471,2023-11-01,0.0005392250177774836,-0.021218153540621676,-0.013382372237205896,-0.008185605226834532,-0.003266062908645367,0.0005392250177774836,0.00469521759366363,0.008872098989155976,0.013869771846750822,0.02194896687789711
62,1471,2023-12-01,0.0004228395970963957,-0.02594227043794297,-0.01659673936547859,-0.01017321867934607,-0.004301522371524111,0.0004228395970963957,0.005515350876532983,0.010682968860448647,0.016883334209428173,0.026561019615484016
63,1513,2023-10-01,0.008808347785250258,-0.005849314773553174,-0.00016853668311101583,0.003071811276678725,0.006671178813064732,0.008808347785250258,0.011531734492398488,0.014030488525998929,0.017126831547596005,0.022699193678635245
64,1513,2023-11-01,0.009422083402558396,-0.010236757703212166,-0.002873524661281009,0.0016011211013131274,0.006245768979064164,0.009422083402558396,0.013134306214026531,0.016769629875493706,0.021024772220476724,0.028349854790016022
65,1513,2023-12-01,0.009592307321874952,-0.014019621784214798,-0.005388369862736867,0.00016501871279604426,0.005629529096869819,0.009592307321874952,0.014147314503400642,0.01862131734531873,0.023931958670838596,0.03265689697306755
66,1617,2023-10-01,0.0008470109573109904,-0.014985944912703834,-0.009096203774627517,-0.005420836168972348,-0.0017243353537788812,0.0008470109573109904,0.0038248228779587884,0.006637349223536175,0.01017868965905757,0.01629708696197002
67,1617,2023-11-01,0.0009842141106681745,-0.020575936104959953,-0.012803897496969396,-0.007648665941866226,-0.0027423232226108205,0.0009842141106681745,0.005073637850894097,0.009162171134319514,0.014104017282599322,0.0222135954514499
68,1617,2023-12-01,0.0008463638254068452,-0.02523602148985222,-0.015986616417986783,-0.009621983404755924,-0.0037840488519540706,0.0008463638254068452,0.005851201938206514,0.010923339914847424,0.017042922517338212,0.026719734045059458
69,1775,2022-11-01,-0.00044960367771028755,-0.0069177757369824,-0.004627167045474886,-0.003063808685074946,-0.001561145000285828,-0.00044960367771028755,0.0008767545454175033,0.0020683506840708746,0.0034941422810288053,0.0056151480513037385
70,1775,2022-12-01,-0.0002876799917808508,-0.008874920636029357,-0.005826149847181175,-0.003762554030918781,-0.0018530271063500255,-0.0002876799917808508,0.0014827163412818377,0.003133990018839139,0.00507097503401198,0.007898281272737544
71,1775,2023-01-01,-0.0005889399352464161,-0.011052888907586628,-0.007266523709992653,-0.004815475411365244,-0.0025624100784518884,-0.0005889399352464161,0.0013798654023577058,0.003461723683663278,0.005793121682396998,0.009123051797976322
72,1831,2023-10-01,0.008953013101299243,-0.005002017954517518,0.00028617668737996845,0.0034336405628365256,0.006769612150357159,0.008953013101299243,0.011587202816524386,0.01404265978324172,0.017110416183319172,0.02237572304907653
73,1831,2023-11-01,0.009524761820793405,-0.009345262398228174,-0.002418531669066566,0.00196591745064111,0.006334312876477663,0.009524761820793405,0.013126577576131306,0.01668049753360797,0.020917666370043383,0.027899890798824534
74,1831,2023-12-01,0.00977798645267768,-0.012964509242175253,-0.004792462098769154,0.0006455496374490007,0.005822024088897655,0.00977798645267768,0.014188111762428601,0.018567754535278133,0.023831799172679066,0.032174996018595026
75,1875,2008-12-01,-0.006748359361233748,-0.020255625959901425,-0.015494970498385875,-0.012050813888597257,-0.009369263414652915,-0.006748359361233748,-0.004189143262981726,-0.001622502220468829,0.0015810447283422934,0.006237678093946639
76,1875,2009-01-01,-0.00826474211229979,-0.02676124277802523,-0.020271585845110428,-0.015497179811902457,-0.011876736773121191,-0.00826474211229979,-0.00484119725661516,-0.0011489174077405238,0.003343392516463692,0.009593947876135683
77,1875,2009-02-01,-0.007829473777290239,-0.029887808785897224,-0.02221388482813142,-0.016522121386146553,-0.012146121383791647,-0.007829473777290239,-0.0036563545628615995,0.0007619254471127139,0.006157764720784667,0.013612595654052616
78,1966,2023-10-01,0.009223784973889398,-0.000448358861620591,0.0032796639188846853,0.005420349896097849,0.0077891382405850754,0.009223784973889398,0.011025297364463676,0.012682329532635652,0.014746359047224149,0.018368908382001004
79,1966,2023-11-01,0.00965107155343004,-0.003288075487381209,0.001545481156361875,0.0044896347765238116,0.007540048744966517,0.00965107155343004,0.012102327220327882,0.014508772955863232,0.017322937576919183,0.02208977171027973
80,1966,2023-12-01,0.009867075906973893,-0.005628617355657262,2.5628884232827345e-05,0.003667992922523031,0.0072524854887439675,0.009867075906973893,0.012869770793787878,0.015820931296564852,0.019311643190586904,0.024985111695586416
81,2012,2023-10-01,0.004446881816259605,-0.005417870974540927,-0.0017211668727491422,0.0005861364387738321,0.002866405485924252,0.004446881816259605,0.006302872002335385,0.00804978611518085,0.01021162900595002,0.01372531660940151
82,2012,2023-11-01,0.004960946652099603,-0.008432696124552027,-0.0034940898487740863,-0.00035888864925906895,0.0026517116716477203,0.004960946652099603,0.007531295611473853,0.010106898790088081,0.013070480463958173,0.017796690564834017
83,2012,2023-12-01,0.0050170491250385585,-0.011067264607928692,-0.005217269242968452,-0.001396267284135483,0.0021702456921144394,0.0050170491250385585,0.008167917038550517,0.011343716329608268,0.014980746806112171,0.02063736389418227
84,2032,2023-10-01,0.011752327988719483,-0.006804804366818437,0.0001603585688419709,0.004376383593693779,0.008784353640708235,0.011752327988719483,0.015246610884436143,0.0186093509702863,0.022756119006784085,0.029449692301683695
85,2032,2023-11-01,0.012282603375650555,-0.01284990387179886,-0.003628795633858796,0.0021858448357213044,0.007972282901558683,0.012282603375650555,0.017089940905492325,0.021945547436541687,0.027607176496555984,0.03658745778432036
86,2032,2023-12-01,0.013005683216229713,-0.0172109636831477,-0.006309583800633333,0.0008428769492985033,0.007697578047823024,0.013005683216229713,0.018899365136837126,0.024844105290224797,0.031806397653831406,0.04257315730290685
87,2045,2023-10-01,0.014955938700793734,-0.003229012338375102,0.003617138843453395,0.007715726055094577,0.01205518855340832,0.014955938700793734,0.018383542685251997,0.02162990978226376,0.025698112129246827,0.0323320738024733
88,2045,2023-11-01,0.015508195284634572,-0.009091074728179556,-6.900313985196138e-05,0.005610901893932289,0.011297010370891921,0.015508195284634572,0.020208788115861864,0.02490579336869301,0.030470984141332865,0.039350709127727215
89,2045,2023-12-01,0.01619604392154917,-0.013383677874004603,-0.002740500596461631,0.004276250824192319,0.011011449339210977,0.01619604392154917,0.02195150338620753,0.02771121181917085,0.03457608338718716,0.04522207337532078
90,2049,2023-10-01,0.010561348644532703,-0.0021357763227477554,0.002684405558650092,0.005509584735517635,0.008630841406109174,0.010561348644532703,0.012966374979271137,0.015236488265510348,0.017909112613704294,0.022463009522207204
91,2049,2023-11-01,0.010675122417783955,-0.00649646327927679,-0.00014248005619741364,0.0037741993172075764,0.007825536230906639,0.010675122417783955,0.013984433409047772,0.017302742971658007,0.020995414702235076,0.027087919857473067
92,2049,2023-12-01,0.010718296981136908,-0.00986501746553602,-0.0023857081652369294,0.002438253479825165,0.007205304525081424,0.010718296981136908,0.014784274788725089,0.018856853025590488,0.023415528017349977,0.03069556077116707
93,2076,2023-10-01,0.0022047410337931728,-0.003985650627059859,-0.0016182137942796415,-0.00025671308759601355,0.0012768625414416842,0.0022047410337931728,0.003350545923598655,0.004463533775010582,0.0057415105628196485,0.008064937594541303
94,2076,2023-11-01,0.002515604725503985,-0.00593644813456021,-0.0027989722718611,-0.000875757861428527,0.0011233674256164701,0.002515604725503985,0.004114094236165027,0.005734912888253053,0.007545985379596145,0.01065867834113111
95,2076,2023-12-01,0.002558059646185726,-0.007671148759280142,-0.003950926607567911,-0.0015479099687492012,0.0008124282986755651,0.002558059646185726,0.00453485876089278,0.00653166591331834,0.008813687771691581,0.012551284968394142
96,2110,2023-10-01,0.004603508992306879,-0.0038074348454241046,-0.0006746486078932365,0.0014017877209902805,0.003335921641401017,0.004603508992306879,0.006194953523986952,0.007542837695221483,0.009386529906139082,0.01233366828070657
97,2110,2023-11-01,0.004434533398315811,-0.006792540572785998,-0.00265155478416864,6.958132751620088e-05,0.0025618181125659535,0.004434533398315811,0.006625099881971507,0.00867325930424918,0.011120460559411195,0.015025107208509294
98,2110,2023-12-01,0.004484386853095533,-0.008815100363947287,-0.003968904765557191,-0.0007180650042246015,0.0021914613901626366,0.004484386853095533,0.007163521659588469,0.009705986178680811,0.012650763335945558,0.017285747372644635
99,2157,2023-10-01,-0.0023179617048500406,-0.009566562770182455,-0.0069324210477628885,-0.005117414819629012,-0.0035269469339631984,-0.0023179617048500406,-0.0009184340615345276,0.0003324871758114749,0.0019979142236572238,0.004427883524131531
100,2157,2023-11-01,-0.00260002512299336,-0.01245500658163712,-0.008890256620076713,-0.00647112207090052,-0.004357697089607625,-0.00260002512299336,-0.0006485394861853175,0.0012168630339430648,0.0034643181472393376,0.00678099149268271
101,2157,2023-12-01,-0.0028588284283601485,-0.014634130050612,-0.010407856258438694,-0.007515144975609985,-0.004998900890176563,-0.0028588284283601485,-0.0004714225349273085,0.001835948583455701,0.004543987225385918,0.008542590981448427
102,2285,2023-10-01,0.00650012800939002,-0.0027550931871286634,0.000778712086572374,0.0028720518816682575,0.005126264763916012,0.00650012800939002,0.008216086642032256,0.009798697902845918,0.011759974352423841,0.01509455559750494
103,2285,2023-11-01,0.006426392321274048,-0.005999202416882438,-0.0013513765099431125,0.0014873665348234808,0.004395948018993197,0.006426392321274048,0.008791810303410365,0.011140217906339891,0.013799429665567218,0.01822639373360885
104,2285,2023-12-01,0.006738523001888304,-0.008104187597064737,-0.0026462328921510155,0.0008248209785494188,0.004231765048806595,0.006738523001888304,0.00964794548785497,0.012541309628864645,0.015804887065267226,0.021070203880185705
105,2334,2023-10-01,0.004809558147604449,-0.004757383531729135,-0.0012266192114477126,0.0011397375559426288,0.003314194505657655,0.004809558147604449,0.006626730409907266,0.008210147469198875,0.010345747706516677,0.013691262042300896
106,2334,2023-11-01,0.004611597395431021,-0.008232041403900292,-0.0035344746169961,-0.00041057436988671796,0.0024195266988313014,0.004611597395431021,0.0071186619922776586,0.009501507618145383,0.012352981052810888,0.016814119438747804
107,2334,2023-12-01,0.004746974048636256,-0.010521949430158193,-0.004998488142748235,-0.0012574626098265274,0.00206492107922108,0.004746974048636256,0.00781283890447377,0.010765302605660308,0.014201369937568514,0.019513614715636275
108,2343,2023-10-01,0.0019232457907111707,-0.02096006225741283,-0.012202706891920444,-0.006949620359123646,-0.0013898085525519454,0.0019232457907111707,0.006230360438921485,0.009998356506368168,0.014636375302802866,0.022656265521482637
109,2343,2023-11-01,0.002086696813037799,-0.028776726102054135,-0.017180636249372036,-0.010044761563771673,-0.002935658053695469,0.002086696813037799,0.008101937004875066,0.013845390069728411,0.020255351821043193,0.030956090574991334
110,2343,2023-12-01,0.001063533996130134,-0.035795505733964866,-0.0221763151303638,-0.013470091498385245,-0.005178026708133941,0.001063533996130134,0.008493597929453488,0.015631979895480555,0.02355685488293617,0.03633403241035664
111,2355,2023-10-01,0.0006784047897320288,-0.00740708568038496,-0.004248934960640433,-0.002414246074265198,-0.00036562323516901537,0.0006784047897320288,0.002196063371004136,0.0033812696022011914,0.004936310979416443,0.007720397675088827
112,2355,2023-11-01,0.000520854849535418,-0.010232481698889,-0.006108969097554855,-0.003670898419762211,-0.001106827294454424,0.000520854849535418,0.002627501059658163,0.004516498942219655,0.006616314039439424,0.010308400924103803
113,2355,2023-12-01,0.00023401909436773593,-0.012453973228158685,-0.007675893187823359,-0.004729260796152924,-0.0017833375153423932,0.00023401909436773593,0.0028330272808725493,0.005203345376606367,0.007773884423237397,0.012158220560312972
114,2360,2018-10-01,0.0003940684849619475,-0.0172226927641065,-0.010958923499200036,-0.006665997058403565,-0.0029053536363494678,0.0003940684849619475,0.003780672178144405,0.007116840249315642,0.01144318382465786,0.01770935642567578
115,2360,2018-11-01,0.0005551408955199749,-0.023614663712179452,-0.015108807719205166,-0.009221630030099853,-0.004057992209867479,0.0005551408955199749,0.005224133477468155,0.00999658341652277,0.015881952309841157,0.024433001603863573
116,2360,2018-12-01,0.0009973527223921367,-0.028176589728972523,-0.017991989440699123,-0.010829428369313906,-0.004586954447906022,0.0009973527223921367,0.006670108383404949,0.012525658798728117,0.019656551306434362,0.029975591937370615
117,2527,2023-10-01,0.012874031001163976,-0.0009441769957557024,0.004276822244872076,0.007440776450449862,0.010762591091048736,0.012874031001163976,0.015455750394403828,0.01783756043851601,0.020782632884301235,0.02577064257436085
118,2527,2023-11-01,0.012958537869749001,-0.005647699245661714,0.00124746309137868,0.005547219431240608,0.009856356436874459,0.012958537869749001,0.016517191230087547,0.02004378607221525,0.024062768213604677,0.030699401923189835
119,2527,2023-12-01,0.013362311053954638,-0.008860608819593711,-0.0007621284427154059,0.0044926061648329005,0.009550396500536323,0.013362311053954638,0.017728642401702834,0.022070453129630442,0.027001062568333695,0.03490070836949932
120,2533,2023-10-01,0.0005683837430365281,-0.0034418298230421743,-0.0019478060295935115,-0.0010039166029749916,-9.956080022809207e-05,0.0005683837430365281,0.0013156313203003158,0.0020092345869701625,0.002947955842687668,0.004471181561053618
121,2533,2023-11-01,0.000500120364384825,-0.0048838930805440006,-0.0029395465301480217,-0.0016431531302666396,-0.00044662824277383014,0.000500120364384825,0.0015128720934447836,0.0025133780371125536,0.0037814024527903843,0.0057822439473331965
122,2533,2023-12-01,0.0004968488148555934,-0.005973074595539653,-0.0036771214221605316,-0.0020891481211280684,-0.0006652346056393476,0.0004968488148555934,0.0017304317466008293,0.0029671031567773693,0.00451611919813388,0.006894636227780373
123,2540,2023-10-01,0.00034559346036547203,-0.0019097616947684201,-0.0010228715339567198,-0.0005172528083456001,4.309896019195485e-05,0.00034559346036547203,0.0007641975320750609,0.0011306768261294012,0.0015626937762288876,0.0023835082665659133
124,2540,2023-11-01,0.00039319983991246407,-0.0026328018717062997,-0.0014724138466137154,-0.0007866258123307789,-7.256748782065041e-05,0.00039319983991246407,0.0009715369566985195,0.001530798649958583,0.002130295689582453,0.0032145698711413618
125,2540,2023-12-01,0.0003772799533693225,-0.003235244364196631,-0.001878902197829099,-0.001037168296925826,-0.00020593522715169196,0.0003772799533693225,0.0010906235257922997,0.0017858805092539935,0.0025335936218468225,0.003820703652712548
126,2542,2023-10-01,0.006454765497394609,-0.013817649589652842,-0.00654016765594183,-0.001230385903117337,0.003201122466669746,0.006454765497394609,0.010381265572384146,0.01370695923563708,0.0183525080494455,0.0251974057230318
127,2542,2023-11-01,0.007990896234074413,-0.019248626564440655,-0.00943032161236653,-0.002574457379474055,0.00323592963024322,0.007990896234074413,0.013408953335160931,0.01840020523684687,0.024539361189360395,0.03375218356245844
128,2542,2023-12-01,0.008414004298013318,-0.023891854942456516,-0.012294394857199464,-0.004220824958537498,0.002631356848856824,0.008414004298013318,0.015011161790880282,0.021189212039066565,0.02851003928809044,0.0395341056155432
